-4707.4910300387955,12:59:17.935628
-3693.220047729131,12:59:17.983568
-540.109169491717,12:59:17.983798
224.20893869810175,12:59:17.985004
-8.917362258783214,12:59:17.985198
175.88543241358263,12:59:17.986370
78.27534422820533,12:59:17.986565
-3590.1255911806256,12:59:17.987706
-5747.521542194598,12:59:17.987900
-2523.7149761132896,12:59:17.990092
-1183.1487062944675,12:59:17.991265
-2239.466761592254,12:59:17.991465
-1270.2794641088105,12:59:17.992604
767.6609528054046,12:59:17.992796
1842.3088894979394,12:59:17.993936
75.25844707057547,12:59:17.994129
-3465.1224173161136,12:59:18.033966
-3764.3327683305542,12:59:18.034241
-349.8875767837039,12:59:18.035587
-226.5354131410525,12:59:18.035805
-3322.9734768314324,12:59:18.037033
-2093.197345739797,12:59:18.037246
-346.82851133522024,12:59:18.038462
-4941.03210879727,12:59:18.038670
-9000.99620047869,12:59:18.039935
-4330.429245260704,12:59:18.040150
2516.7519035720034,12:59:18.084206
1476.2675334061148,12:59:18.084499
-1091.7688682094167,12:59:18.086051
3150.3149085542764,12:59:18.086306
5608.4084250558635,12:59:18.087788
3520.139039710135,12:59:18.088040
6595.4065863465,12:59:18.089401
11302.430560171411,12:59:18.089629
7647.9043369388555,12:59:18.091021
174.93650260926233,12:59:18.091279
-4353.798151623425,12:59:18.133942
-6273.797647050056,12:59:18.134210
-4057.204790564577,12:59:18.135651
-1490.5416252007406,12:59:18.135884
-1828.7542828674514,12:59:18.137226
-831.1606817201634,12:59:18.137453
2536.8252758002777,12:59:18.138937
6675.721715067044,12:59:18.139193
10301.365303306666,12:59:18.140551
16043.634052337295,12:59:18.140759
19912.225141982304,12:59:18.183279
17778.266646814085,12:59:18.183447
17044.399626610724,12:59:18.184361
19093.4961503703,12:59:18.184515
18310.642288837127,12:59:18.185395
12221.313585436917,12:59:18.185546
2895.106249368208,12:59:18.186437
-7120.591666745179,12:59:18.186585
-14886.733685318566,12:59:18.233718
-17806.41724647364,12:59:18.233949
-19860.725238699873,12:59:18.235148
-23407.450659718634,12:59:18.235340
-25358.2220172022,12:59:18.236454
-26031.18561206248,12:59:18.236642
-22778.64652807406,12:59:18.237745
-15052.73706197824,12:59:18.237934
-10514.612082713109,12:59:18.239084
-10879.007481867815,12:59:18.239274
-13142.428231706148,12:59:18.284073
-12838.034088125552,12:59:18.284367
-8729.27015986115,12:59:18.285886
-6601.587650617237,12:59:18.286138
-5916.236582239677,12:59:18.287513
-2731.0097176310333,12:59:18.287745
-7.114514469658388,12:59:18.289060
1804.5574370073823,12:59:18.289280
6301.848364829889,12:59:18.290596
13496.199698771283,12:59:18.290819
14175.440783741347,12:59:18.292192
1524.8157987790255,12:59:18.292428
-5493.112409186467,12:59:18.333591
5203.695819905988,12:59:18.333819
14323.008719687383,12:59:18.335077
11548.282224080242,12:59:18.335272
7515.1304767373,12:59:18.336404
8145.538446818397,12:59:18.336595
5682.344456899235,12:59:18.337734
-366.5671701924807,12:59:18.337928
2174.850963686249,12:59:18.383970
10394.674458918553,12:59:18.384269
9381.05559108044,12:59:18.385685
-872.7450401365074,12:59:18.385898
-6322.331831152455,12:59:18.387158
-2523.716225710928,12:59:18.387372
995.8426903879413,12:59:18.388594
-1373.9249053233266,12:59:18.388801
-3707.3653195952697,12:59:18.390020
787.1353832013748,12:59:18.390225
5724.456059139476,12:59:18.391481
3900.7978763717456,12:59:18.391693
627.6674220685196,12:59:18.434249
1986.9066526071133,12:59:18.434539
3831.3382350518846,12:59:18.436130
-402.0087505752588,12:59:18.436387
-4664.639333269673,12:59:18.437815
-1630.433589579276,12:59:18.438044
22.207727930437727,12:59:18.439390
-2230.825694782361,12:59:18.439618
5066.129062885458,12:59:18.440989
16222.693738121552,12:59:18.441212
12368.080297108285,12:59:18.484094
-807.5114084334846,12:59:18.484364
-8943.353330527894,12:59:18.485788
-9226.556268070795,12:59:18.486024
-5120.627153102863,12:59:18.487375
-3430.470062641579,12:59:18.487607
-3507.508470861545,12:59:18.488887
-1742.7169563796979,12:59:18.489097
-3186.4176460056465,12:59:18.490332
-7598.613467859097,12:59:18.490539
-5478.667816141607,12:59:18.534206
962.5747927664537,12:59:18.534499
2083.3043224110033,12:59:18.536107
-1949.2918605854861,12:59:18.536359
-4670.677998020372,12:59:18.537792
-1951.3732653482382,12:59:18.538017
1348.2319631853604,12:59:18.539357
365.1395889482528,12:59:18.539587
-217.96735624964663,12:59:18.540928
2536.242460997589,12:59:18.541150
4367.05113977181,12:59:18.584240
2853.0384051394735,12:59:18.584530
738.27540676612,12:59:18.586102
2150.695001683119,12:59:18.586355
4825.1837412145305,12:59:18.587845
3140.7930579097447,12:59:18.588101
207.6630616181411,12:59:18.589569
614.7991832579859,12:59:18.589817
1147.9814173488082,12:59:18.591250
-642.2692662616284,12:59:18.591482
382.87184298103904,12:59:18.634088
4637.983638616266,12:59:18.634359
4496.817819149341,12:59:18.635817
-1652.2202188009378,12:59:18.636053
-5705.127440133221,12:59:18.637395
-1735.1690068126613,12:59:18.637626
3176.103908249136,12:59:18.638908
1221.963807838909,12:59:18.639136
-2449.624718516812,12:59:18.640388
-2123.3264040406716,12:59:18.640594
-1685.9333786742623,12:59:18.684231
-3855.689687151218,12:59:18.684521
-3576.172714007923,12:59:18.686081
1877.0908721431292,12:59:18.686337
3437.8889171624583,12:59:18.687834
-1904.627513637212,12:59:18.688084
-3192.32876577518,12:59:18.689443
3609.026826017826,12:59:18.689667
7853.106173234235,12:59:18.691043
2276.213181636482,12:59:18.691272
-2863.992705010867,12:59:18.733901
-1042.135782140666,12:59:18.734180
761.784271741235,12:59:18.735546
-525.7619796700184,12:59:18.735760
-971.701405564977,12:59:18.736986
1071.3710373426954,12:59:18.737222
1269.9464434079184,12:59:18.738444
-3276.0246161192053,12:59:18.738653
-5685.432177550209,12:59:18.739919
-313.33519748948027,12:59:18.740133
4201.233146736506,12:59:18.784106
756.7884266883995,12:59:18.784406
-2329.3182118215645,12:59:18.785972
933.1206601394539,12:59:18.786228
2689.3647211170555,12:59:18.787689
-1491.9142589968721,12:59:18.787918
-5354.515426403171,12:59:18.789239
-4378.244076876218,12:59:18.789465
-2208.7834731648127,12:59:18.790813
-1848.8926649301688,12:59:18.791061
1488.1970094234464,12:59:18.834233
7784.064875582191,12:59:18.834525
8580.51438850352,12:59:18.836114
890.3773225663725,12:59:18.836368
-5613.738503092283,12:59:18.837796
-2153.072619404187,12:59:18.838025
2052.5679555174584,12:59:18.839368
-2424.112196077838,12:59:18.839598
-6222.431124081683,12:59:18.840976
-2800.8536770684864,12:59:18.841210
-863.8947660104956,12:59:18.883433
-3030.885033150918,12:59:18.883641
-796.4173853345401,12:59:18.884716
5366.661156187143,12:59:18.884896
5956.146915135146,12:59:18.885927
1142.1276432339087,12:59:18.886103
-1353.1137928242392,12:59:18.887172
2460.6041871669677,12:59:18.887351
5718.4316298071235,12:59:18.933607
2017.6577140175445,12:59:18.933835
1364.2056876704773,12:59:18.935075
7375.238486241828,12:59:18.935272
6901.20020747836,12:59:18.936402
-2376.7336695296854,12:59:18.936595
-7534.046898748099,12:59:18.937705
-5022.9709925453335,12:59:18.937897
-2509.2370369440705,12:59:18.939048
-2332.286964743864,12:59:18.939243
-1640.5814830461525,12:59:18.983844
1277.3076444493338,12:59:18.984097
3463.2472636815946,12:59:18.985387
734.0701661316325,12:59:18.985583
-1076.2013981293844,12:59:18.986705
3213.167743915377,12:59:18.986899
3772.2991752294456,12:59:18.989103
-3394.092858049606,12:59:18.990232
-6757.341335740591,12:59:18.990432
-2898.792394583248,12:59:18.991584
-159.2847686494191,12:59:18.991776
-1124.75320030181,12:59:19.034196
-1077.91481698782,12:59:19.034470
2511.5517674748326,12:59:19.035941
5130.320691899528,12:59:19.036177
3194.5866811247743,12:59:19.084118
1401.2673815649691,12:59:19.084409
2642.864976031993,12:59:19.085893
2606.3498656920774,12:59:19.086146
-2463.9019382844926,12:59:19.087639
-6612.167495763727,12:59:19.087893
-1773.5559245115169,12:59:19.089374
4538.9313322523085,12:59:19.089623
904.4546058516254,12:59:19.133763
-5405.021154908743,12:59:19.134013
-1355.2919273514403,12:59:19.135414
4282.440328591887,12:59:19.135646
-1855.901746675798,12:59:19.136932
-8252.810928574741,12:59:19.137140
-3020.5324009434134,12:59:19.138339
2752.969757279345,12:59:19.138546
72.33156351082818,12:59:19.139800
-1517.5362431816325,12:59:19.140013
3131.411353296955,12:59:19.141244
4239.260908529654,12:59:19.141451
-1825.019621292456,12:59:19.142665
-4581.304444106545,12:59:19.142868
924.4222693098512,12:59:19.144089
4225.08147089188,12:59:19.144300
-335.08538271094193,12:59:19.145528
-3665.1317984064203,12:59:19.145733
186.2632638353823,12:59:19.183908
3718.1463452705957,12:59:19.184175
965.7172168815958,12:59:19.185577
-1404.9539562569835,12:59:19.185805
1114.2393189273735,12:59:19.187141
675.9636874146092,12:59:19.187369
-5140.502197261453,12:59:19.188701
-7318.100604328389,12:59:19.188927
-2581.7624758668117,12:59:19.190282
2850.277581793377,12:59:19.190488
2375.5972912378174,12:59:19.233736
-154.03950584139034,12:59:19.233988
1337.7299640835622,12:59:19.235345
818.7396554886963,12:59:19.235566
-3381.008012172724,12:59:19.236813
-2026.989389530363,12:59:19.237027
3543.680476628004,12:59:19.238241
3103.4955675002293,12:59:19.238449
-2995.646451668217,12:59:19.239701
-4909.236717153965,12:59:19.239895
-133.5650724561666,12:59:19.284094
2169.8686861176557,12:59:19.284387
-6.964614153914795,12:59:19.285975
2615.6478969748414,12:59:19.286228
10285.661175418309,12:59:19.287688
11565.111316374292,12:59:19.287920
3407.4593444088187,12:59:19.289248
-2282.9623054699837,12:59:19.289474
417.99253788313354,12:59:19.290822
3163.0420791301267,12:59:19.291065
-1886.906169097726,12:59:19.334050
-8344.248714045181,12:59:19.334372
-5413.882957251138,12:59:19.335948
-199.52163608949343,12:59:19.336201
-2174.2609474115166,12:59:19.383907
-4607.098986923581,12:59:19.384181
-1104.2913138821636,12:59:19.385537
2033.9687482087324,12:59:19.385765
-1551.965572216981,12:59:19.387116
-4384.836980294778,12:59:19.387342
88.54921329715336,12:59:19.388679
2877.266047492794,12:59:19.388906
-1176.1112945716231,12:59:19.434090
-2563.946463880623,12:59:19.434382
3190.6642141882967,12:59:19.435915
6403.133706509581,12:59:19.436169
1704.8980938777956,12:59:19.437629
-2252.570840538434,12:59:19.437872
-968.4120358704148,12:59:19.439249
-741.577650895101,12:59:19.439474
-3451.657432539776,12:59:19.440801
-3063.1796217281553,12:59:19.441024
2620.020095944689,12:59:19.442373
6642.100721564045,12:59:19.442593
3491.5927359613747,12:59:19.483526
-1902.646419691925,12:59:19.483754
-2397.334343661707,12:59:19.484892
731.1696850005317,12:59:19.485087
974.9293376224168,12:59:19.486140
-1539.3212099391058,12:59:19.486333
-390.28972411552843,12:59:19.487481
2565.587722495411,12:59:19.487673
549.3882041635247,12:59:19.493678
-2521.0314289782555,12:59:19.493906
-2272.837726859986,12:59:19.495056
-4079.5234951991924,12:59:19.495248
-6220.513571635508,12:59:19.496364
-852.0021527555873,12:59:19.496555
8300.326113622456,12:59:19.497651
10587.216459135076,12:59:19.497835
3910.7115965149824,12:59:19.499012
-2248.229053106098,12:59:19.499210
-908.2752899446909,12:59:19.533719
1288.472284244317,12:59:19.533970
-2470.314116647403,12:59:19.535287
-4358.979642597957,12:59:19.535505
725.370243346858,12:59:19.536718
2760.4630455921115,12:59:19.536930
-1759.2699079598865,12:59:19.538177
-3772.3785821650613,12:59:19.538390
-570.1978857360688,12:59:19.584021
1196.8766029282604,12:59:19.584313
-2500.9788875602844,12:59:19.585851
-5762.516792576046,12:59:19.586100
-1870.903996799495,12:59:19.587482
2319.3620999114914,12:59:19.587713
-1372.9598051734408,12:59:19.589034
-4566.471824413115,12:59:19.589260
-281.892614158741,12:59:19.590612
2917.685946199935,12:59:19.590835
1351.9806909708664,12:59:19.634202
2042.9964151861914,12:59:19.634495
7062.466089948185,12:59:19.636195
9089.583879930442,12:59:19.636450
3475.2194211281235,12:59:19.684333
-2254.768227480369,12:59:19.684629
-2206.3966072796,12:59:19.686178
-1216.0272696054042,12:59:19.686426
-3805.773013065781,12:59:19.687926
-3564.759806332604,12:59:19.688177
4360.87659652018,12:59:19.689648
7979.706741549411,12:59:19.689894
1247.3418743110067,12:59:19.733726
-4796.159905252214,12:59:19.733976
-3496.6285253598207,12:59:19.735328
-1506.6445206407966,12:59:19.735529
-4369.198296847549,12:59:19.736649
-5595.287302241558,12:59:19.736840
-943.8866058147905,12:59:19.737947
1139.1140408054162,12:59:19.738137
-3112.424061203341,12:59:19.739308
-4502.604471003482,12:59:19.739506
71.11421513719134,12:59:19.740642
2741.028500078369,12:59:19.740832
609.3963049177299,12:59:19.784164
-443.2137163992278,12:59:19.784460
2943.30367007091,12:59:19.786017
5181.043254083638,12:59:19.786267
1336.0521617594018,12:59:19.787749
-1417.1721174647944,12:59:19.787978
2572.025354079653,12:59:19.789327
6099.435562150922,12:59:19.789553
4109.45653257249,12:59:19.834134
418.6464075831864,12:59:19.834432
-944.0867467623721,12:59:19.835967
-1262.3253370869431,12:59:19.836223
-2624.6500604686767,12:59:19.837691
-2221.943310524382,12:59:19.837939
2204.978658157435,12:59:19.839404
5566.794749341549,12:59:19.839656
3841.1338038244153,12:59:19.841125
2664.559702555692,12:59:19.841381
4183.653038461852,12:59:19.842733
1695.8240463070383,12:59:19.842960
-4696.1818991196305,12:59:19.884208
-6373.8628004916345,12:59:19.884504
-875.5539114747996,12:59:19.886060
4141.145404383841,12:59:19.886313
3256.974239588326,12:59:19.887787
-605.4498824266807,12:59:19.888024
-2224.8162594417972,12:59:19.889378
-1423.8789181343934,12:59:19.889602
-2446.9577518665747,12:59:19.934045
-3000.5256592667683,12:59:19.934345
631.6515911717161,12:59:19.935743
1914.935110953983,12:59:19.935976
-3270.7333202845934,12:59:19.937315
-6393.708828478775,12:59:19.937525
-2225.6176823705346,12:59:19.938731
1167.7224540876848,12:59:19.938940
-1504.2686972601612,12:59:19.940267
-3798.330497439023,12:59:19.940504
-1115.7502888512724,12:59:19.941744
1756.665544418066,12:59:19.941950
1387.725360375627,12:59:19.983798
1378.0471866018813,12:59:19.984075
4314.6158985589245,12:59:19.985720
5697.225647071006,12:59:19.985940
1678.134903539144,12:59:19.987212
-2464.4426237291045,12:59:19.987428
-107.1613927204072,12:59:19.988659
4229.00339670191,12:59:19.988849
2713.4788148711586,12:59:20.034008
-315.8339712963831,12:59:20.034307
3786.144237141861,12:59:20.035747
11465.352929832685,12:59:20.035983
12207.995399382291,12:59:20.038569
9056.9293688215,12:59:20.039895
13249.715451751914,12:59:20.040115
18068.85084236922,12:59:20.041331
13625.354713368793,12:59:20.041539
11186.235078876405,12:59:20.042781
17348.49899534684,12:59:20.043008
19551.764947760854,12:59:20.083712
10232.51732531187,12:59:20.083965
1602.3707904573212,12:59:20.085290
1921.2538816456708,12:59:20.085507
-3467.8781339286,12:59:20.086749
-18679.264967843585,12:59:20.086979
-27551.43095476204,12:59:20.088142
-26973.522184590205,12:59:20.088335
-25168.0713331502,12:59:20.089492
-25418.42462000334,12:59:20.089714
-26341.750757714864,12:59:20.132628
-23507.498856611666,12:59:20.132736
-22927.402821738873,12:59:20.133214
-28320.040703277627,12:59:20.133290
-24434.25547443257,12:59:20.133733
-8649.148230824765,12:59:20.133808
1879.027750038449,12:59:20.134275
-2108.2403621813746,12:59:20.134363
-11247.728366810448,12:59:20.134819
-14748.262224664373,12:59:20.134909
-12993.268227188308,12:59:20.135296
-8269.443537639121,12:59:20.135358
-388.4715981515028,12:59:20.135740
7880.57570109114,12:59:20.135814
9354.99697477533,12:59:20.136191
4184.2498871520675,12:59:20.136267
1855.7164296403676,12:59:20.136655
6716.214627232256,12:59:20.136729
11047.962158399403,12:59:20.182524
9178.40452219402,12:59:20.182603
7973.368980025395,12:59:20.183091
12650.290961158906,12:59:20.183158
16295.949515889217,12:59:20.183770
11692.49674282086,12:59:20.183836
6291.380592558688,12:59:20.184434
10497.997090426576,12:59:20.184498
16123.12597136875,12:59:20.185242
12729.533450314779,12:59:20.185307
6731.667322499543,12:59:20.232561
5203.4487793464505,12:59:20.232643
4821.094482904238,12:59:20.233122
1519.2473895016942,12:59:20.233188
-398.7075869109658,12:59:20.233789
3538.609664726355,12:59:20.233855
7007.569573050376,12:59:20.234472
3519.8681155932804,12:59:20.234563
-833.7319988669528,12:59:20.235275
1042.2520085961523,12:59:20.235395
3740.6632545546995,12:59:20.283125
742.126626079154,12:59:20.283292
-1290.2651810262773,12:59:20.284340
4565.446801027412,12:59:20.284483
9261.556365169336,12:59:20.285971
4667.703492444289,12:59:20.286147
-1472.228065749087,12:59:20.292626
-597.9846888131251,12:59:20.292803
3902.0932343003224,12:59:20.293720
3516.63796460709,12:59:20.293967
691.6734807393391,12:59:20.332846
2339.9750153871187,12:59:20.332963
2368.6835582553504,12:59:20.333572
-4742.917278420238,12:59:20.333762
-7972.394038138296,12:59:20.334365
-1584.1838965159914,12:59:20.334460
1630.7209889351316,12:59:20.335044
-2511.1805021260543,12:59:20.335142
-3553.8209348705072,12:59:20.335828
1275.9036041696645,12:59:20.335925
2652.8163572825883,12:59:20.382665
-3440.115969241239,12:59:20.382775
-9494.585345504747,12:59:20.383207
-8354.96967798238,12:59:20.383286
-2378.0302730329695,12:59:20.383978
-141.65401037011077,12:59:20.384066
-1552.666707837148,12:59:20.384560
-306.73626467040754,12:59:20.384639
-219.70351150896374,12:59:20.385297
-7387.38610609622,12:59:20.385373
-11528.861760024094,12:59:20.432627
-4992.807163408798,12:59:20.432734
524.3097183494223,12:59:20.433160
-1039.7006070953646,12:59:20.433250
-1575.7318826787232,12:59:20.433838
3436.6390192287986,12:59:20.433918
5998.750720568558,12:59:20.434531
432.57666100325224,12:59:20.434614
-4478.265424563846,12:59:20.435351
-1273.764749465211,12:59:20.435435
3272.3808008658634,12:59:20.483005
497.33053124243634,12:59:20.483117
-4646.284010191744,12:59:20.533123
-4353.61376193384,12:59:20.533288
-2292.7478964057445,12:59:20.534266
-3247.7117074648877,12:59:20.534400
-4844.706152650967,12:59:20.535271
-3562.423353446599,12:59:20.535445
-319.16480162094274,12:59:20.536079
586.9113967363193,12:59:20.536175
1887.5800811622712,12:59:20.536706
7497.645331365584,12:59:20.536784
9436.276604074052,12:59:20.537242
3136.592448750941,12:59:20.537321
-1866.4558486333829,12:59:20.537843
504.0149907386608,12:59:20.537967
1556.889313452305,12:59:20.583236
-3573.8168786402994,12:59:20.583392
-4683.033841916727,12:59:20.584120
1277.3005486171696,12:59:20.584209
2657.3233776330426,12:59:20.584694
-4842.521246438926,12:59:20.584770
-11026.0443113029,12:59:20.585273
-8491.445001839751,12:59:20.585355
-3983.5336474902874,12:59:20.586047
-3936.62636642525,12:59:20.586185
-1106.6372548988702,12:59:20.633554
8102.63636755183,12:59:20.633656
11712.715964342224,12:59:20.634409
3179.713525763157,12:59:20.634503
-5302.366549091551,12:59:20.634983
-3264.729061620644,12:59:20.635086
2813.4099863667725,12:59:20.635703
3690.4296893119067,12:59:20.635782
1072.773717312329,12:59:20.682683
2240.9315798098132,12:59:20.682854
6344.987730233269,12:59:20.683281
5044.46502934344,12:59:20.683348
-366.60661600926574,12:59:20.683849
-1046.2906144576293,12:59:20.683920
1602.5330341664876,12:59:20.684308
1810.4061426285639,12:59:20.684372
1699.0611259497555,12:59:20.684753
5567.457834802261,12:59:20.684816
9280.304267006812,12:59:20.685189
4375.018040347877,12:59:20.685251
-3376.6480434759455,12:59:20.733219
-3522.9030304922344,12:59:20.733350
-3479.2277769150414,12:59:20.734077
-9326.816796255425,12:59:20.734468
-9660.883202491796,12:59:20.735124
869.1399223810874,12:59:20.735266
9587.074197581562,12:59:20.742276
5871.432752876334,12:59:20.742444
-2331.1782336543893,12:59:20.743305
-3353.79642685609,12:59:20.743438
-1092.0797710536722,12:59:20.782815
-2487.732389817863,12:59:20.783016
-3633.743127652303,12:59:20.783719
-258.1351141392787,12:59:20.783818
2724.694514206329,12:59:20.784355
774.4844337050472,12:59:20.784470
-1229.4773252566843,12:59:20.784992
1586.696582565237,12:59:20.785080
3754.9320708262935,12:59:20.785547
-809.1185114810825,12:59:20.785625
-4644.21274267771,12:59:20.833155
-871.9023671642675,12:59:20.833289
2219.7515143781534,12:59:20.833898
-1461.9871598195405,12:59:20.833988
-3985.6825400103667,12:59:20.834653
738.2878452211609,12:59:20.834751
5030.204660603831,12:59:20.835260
2075.285250664316,12:59:20.835341
-1612.665660712275,12:59:20.835855
732.8994194323545,12:59:20.835946
4217.4233271128305,12:59:20.883089
1588.218563972328,12:59:20.883250
-3146.630713135505,12:59:20.883877
-3192.7286988835385,12:59:20.883990
-1589.9439575972647,12:59:20.884482
-2078.6316552320022,12:59:20.884581
-1617.7478145884597,12:59:20.885111
2067.556755407823,12:59:20.885223
4095.9204627959994,12:59:20.885718
1147.6194485616247,12:59:20.885818
-1746.6727372340665,12:59:20.932701
-1251.1221517084937,12:59:20.932799
140.6010776339009,12:59:20.933368
